Datetime,LOAD,WIND_ONSHORE,WIND_OFFSHORE,SOLAR,OTHER,LOAD_H2,ELASTICITY_EL
19/11/21 05:59,333593,0.34071877,0.533116148,0.000276889,54802,196008,80861.2
19/11/21 06:59,362534,0.341242835,0.516416431,0.005519899,68345,196026,90644.8
19/11/21 07:59,377342,0.343633883,0.526104816,0.035986521,75020,196043,93983.1
19/11/21 08:59,381291,0.341575835,0.563583569,0.102448597,70507,196061,98081.3
19/11/21 09:59,382177,0.343448276,0.571041077,0.168633785,65120,196078,101225.5
19/11/21 10:59,381397,0.345064144,0.590672804,0.208594989,60794,196096,94418.1
19/11/21 11:59,379309,0.34524975,0.61151558,0.221046022,58245,196113,94839.1
19/11/21 12:59,375540,0.343726685,0.588760623,0.216249606,56884,196131,93091.4
19/11/21 13:59,370362,0.341089983,0.573909349,0.172340512,55456,196148,90387.3
19/11/21 14:59,368695,0.334178874,0.545927762,0.10675376,60006,196166,91601.2
19/11/21 15:59,369646,0.330193795,0.518902267,0.043399976,66766,196183,93109.8
19/11/21 16:59,378909,0.336679101,0.5625,0.00934274,76280,196201,98671.6
19/11/21 17:59,380506,0.351958875,0.550325779,0.00085746,76327,196218,104248.2
19/11/21 18:59,373691,0.358662542,0.543569405,0.000625232,68784,196236,103788.6
19/11/21 19:59,360318,0.356828315,0.514759207,0.00028582,60359,196253,88486.7
19/11/21 20:59,345561,0.352472023,0.468803116,0.000133978,52079,196271,86303.9
19/11/21 21:59,333677,0.34850878,0.454716714,0.000125046,47443,196288,82901.1
19/11/21 22:59,321174,0.342290966,0.444390935,0.000125046,47088,196306,78786.7
19/11/21 23:59,308401,0.335974889,0.410035411,0.000133978,46910,196323,75293.2
20/11/21 00:59,302662,0.331553089,0.39894476,0.00014291,46272,196341,73461.7
20/11/21 01:59,300412,0.324822128,0.390403683,0.00014291,47782,196358,72915.5
20/11/21 02:59,296696,0.318828132,0.409398017,0.00014291,48199,196376,73713.3
20/11/21 03:59,296309,0.304618325,0.446876771,0.000133978,49005,196393,73617.1
20/11/21 04:59,295997,0.29243381,0.465488669,0.000133978,48457,196411,72780.2
20/11/21 05:59,299894,0.289131107,0.47657932,0.000669891,48104,196429,72525.8
20/11/21 06:59,311843,0.282050769,0.531331445,0.009164103,51657,196446,73809.0
20/11/21 07:59,321175,0.270117369,0.550899434,0.043123089,52042,196464,78845.0
20/11/21 08:59,332810,0.259909016,0.56052408,0.102403937,53798,196481,81741.4
20/11/21 09:59,338727,0.252779547,0.582195468,0.155977319,54036,196499,82225.3
20/11/21 10:59,341102,0.24613047,0.590609066,0.186202781,53870,196517,81593.6
20/11/21 11:59,341973,0.240944409,0.612917847,0.191168903,55139,196534,84229.8
20/11/21 12:59,338616,0.236118642,0.618909349,0.173841067,53802,196552,82258.2
20/11/21 13:59,333662,0.230566828,0.616550991,0.129931974,54145,196570,82385.7
20/11/21 14:59,332162,0.225102356,0.631593484,0.063853969,56598,196587,78403.0
20/11/21 15:59,333814,0.221024475,0.641090651,0.016086305,61075,196605,85736.2
20/11/21 16:59,342614,0.222967883,0.65651558,0.003563818,68203,196623,88238.9
20/11/21 17:59,344845,0.226521699,0.664992918,0.00042873,70702,196640,91958.7
20/11/21 18:59,342080,0.224774816,0.642237961,0.000259025,69651,196658,83424.0
20/11/21 19:59,331508,0.226417978,0.635991502,0.000178637,62968,196676,83915.5
20/11/21 20:59,320408,0.221422982,0.625538244,0.000151843,57084,196693,76142.6
20/11/21 21:59,311527,0.21762351,0.604376771,0.000133978,53414,196711,77398.0
20/11/21 22:59,304439,0.2217669,0.566770538,0.000133978,52833,196729,79003.2
20/11/21 23:59,297046,0.215505413,0.571423513,0.000125046,55098,196746,67595.7
21/11/21 00:59,289360,0.209658812,0.543951842,0.000133978,52883,196764,67518.3
21/11/21 01:59,286766,0.200706032,0.543250708,0.00014291,54196,196782,62627.0
21/11/21 02:59,282700,0.187839141,0.559249292,0.00014291,53325,196799,61628.0
21/11/21 03:59,281063,0.183679374,0.576650142,0.000133978,52848,196817,61619.1
21/11/21 04:59,280488,0.182773178,0.622606233,0.000133978,51802,196835,60913.4
21/11/21 05:59,283378,0.177636248,0.649121813,0.000696686,52491,196853,60982.8
21/11/21 06:59,285160,0.17486307,0.662762039,0.01120057,51845,196870,65179.4
21/11/21 07:59,295140,0.170370303,0.67398017,0.044605779,53799,196888,62821.1
21/11/21 08:59,306814,0.162613047,0.634716714,0.101064156,55523,196906,68258.2
21/11/21 09:59,315346,0.155532709,0.624964589,0.15798699,56101,196924,74279.5
21/11/21 10:59,322807,0.15022109,0.621650142,0.196751324,58749,196942,78532.3
21/11/21 11:59,325384,0.153043399,0.609730879,0.205951154,59297,196959,79848.8
21/11/21 12:59,323398,0.15507961,0.657981587,0.187328197,58026,196977,78877.6
21/11/21 13:59,319986,0.156673643,0.613491502,0.139962468,58786,196995,76159.9
21/11/21 14:59,319484,0.153054317,0.656133144,0.075858407,61214,197013,75617.5
21/11/21 15:59,325893,0.155019561,0.725800283,0.029144705,65691,197030,80967.2
21/11/21 16:59,335597,0.163464653,0.701260623,0.0071455,73084,197048,85145.6
21/11/21 17:59,339616,0.172493859,0.681756374,0.000500185,75371,197066,89372.6
21/11/21 18:59,339366,0.183946865,0.705276204,0.000321548,73761,197084,89818.6
21/11/21 19:59,331672,0.193423711,0.685389518,0.000312615,66858,197102,82918.0
21/11/21 20:59,321889,0.195328905,0.630828612,0.000312615,61738,197120,77229.6
21/11/21 21:59,313840,0.195061414,0.627195468,0.000303683,57949,197137,74723.8
21/11/21 22:59,307009,0.195481758,0.580155808,0.000303683,56954,197155,73016.5
21/11/21 23:59,304039,0.193745792,0.471607649,0.000303683,60742,197173,67842.4
22/11/21 00:59,302890,0.19166045,0.417492918,0.000321548,63170,197191,73504.5
22/11/21 01:59,303540,0.191589483,0.395630312,0.000321548,65474,197209,71737.7
22/11/21 02:59,303218,0.192894187,0.348016997,0.00033048,66626,197227,70378.3
22/11/21 03:59,305253,0.19546538,0.311111898,0.000321548,66128,197245,70310.5
22/11/21 04:59,313061,0.202294605,0.299128895,0.000312615,64141,197263,73890.0
22/11/21 05:59,331624,0.209762533,0.325708215,0.00085746,64233,197280,79331.1
22/11/21 06:59,360241,0.215156037,0.354773372,0.006207653,71909,197298,94720.5
22/11/21 07:59,375803,0.212197253,0.368094901,0.02544691,77832,197316,94700.1
22/11/21 08:59,383197,0.20171049,0.332082153,0.078457582,78979,197334,100128.6
22/11/21 09:59,379809,0.190284779,0.330807365,0.15212768,74306,197352,98654.3
22/11/21 10:59,385167,0.191267401,0.290651558,0.202003266,73098,197370,93283.4
22/11/21 11:59,384751,0.195498135,0.260056657,0.210515342,71146,197388,98654.1
22/11/21 12:59,382870,0.198664362,0.257443343,0.19320537,70403,197406,93382.9
22/11/21 13:59,380908,0.204074242,0.251706799,0.147652811,71385,197424,93986.4
22/11/21 14:59,379269,0.207273224,0.311621813,0.08478135,73796,197442,93646.7
22/11/21 15:59,382414,0.215177873,0.363951842,0.029894982,78174,197460,92920.4
22/11/21 16:59,394101,0.230255663,0.392570822,0.007458115,88066,197478,96700.0
22/11/21 17:59,395414,0.24419798,0.424313032,0.000419798,87960,197496,116105.3
22/11/21 18:59,390546,0.255334364,0.460899434,0.000357275,81902,197514,110213.2
22/11/21 19:59,378218,0.265368029,0.516097733,0.00014291,70669,197532,92967.1
22/11/21 20:59,362878,0.268250387,0.540509915,0.00014291,61564,197550,89225.0
22/11/21 21:59,349763,0.27182058,0.571614731,0.000160774,56645,197568,84729.4
22/11/21 22:59,336606,0.275701938,0.544525496,0.000125046,55256,197586,81552.0
22/11/21 23:59,329574,0.278120281,0.527315864,0.000125046,57235,197604,80777.9
23/11/21 00:59,326988,0.283912292,0.510807365,0.000133978,59366,197622,78133.3
23/11/21 01:59,328016,0.287968338,0.530120397,0.000133978,62388,197640,78472.7
23/11/21 02:59,327482,0.280866164,0.5298017,0.000133978,64270,197658,77694.4
23/11/21 03:59,327586,0.271405696,0.528654391,0.000125046,64094,197676,76939.7
23/11/21 04:59,332083,0.268708944,0.493279037,0.000116114,61554,197694,79485.6
23/11/21 05:59,344161,0.261262851,0.488562323,0.000151843,60656,197712,82661.5
23/11/21 06:59,371426,0.256115003,0.442096317,0.00328693,71422,197730,88258.2
23/11/21 07:59,384912,0.247871895,0.388555241,0.031118649,78266,197748,93881.0
23/11/21 08:59,390786,0.236746429,0.348463173,0.119177997,76083,197766,104033.4
23/11/21 09:59,390956,0.224196161,0.30888102,0.206531726,71013,197784,101551.0
23/11/21 10:59,388860,0.218988263,0.292754957,0.261775368,66826,197802,97215.0
23/11/21 11:59,388859,0.21961059,0.310347025,0.279442616,64996,197820,100345.5
23/11/21 12:59,385809,0.221734146,0.305439094,0.254013569,63764,197838,97552.2
23/11/21 13:59,384172,0.225167864,0.300276204,0.190382898,65787,197857,100778.3
23/11/21 14:59,382604,0.231827859,0.286189802,0.100974838,70477,197875,103392.5
23/11/21 15:59,412065,0.378500592,0.315254957,0.0312169,78511,197893,117732.9
23/11/21 16:59,411732,0.32513875,0.300594901,0.004296232,88773,197911,120625.8
23/11/21 17:59,397016,0.239181148,0.323987252,0.000500185,88797,197929,121823.3
23/11/21 18:59,391055,0.23535984,0.30779745,0.000259025,84831,197947,118885.2
23/11/21 19:59,377653,0.234650168,0.32213881,0.000223296,74551,197965,102985.5
23/11/21 20:59,360844,0.231342008,0.290906516,0.000223296,63610,197983,95829.0
23/11/21 21:59,346568,0.226483486,0.281090651,0.00014291,58300,198002,85382.6
23/11/21 22:59,334225,0.221253753,0.293137394,7.15E-05,55417,198020,81938.0
23/11/21 23:59,325854,0.219381312,0.293201133,7.15E-05,55327,198038,78708.7
24/11/21 00:59,320684,0.217716314,0.303271955,8.04E-05,54848,198056,77798.2
24/11/21 01:59,318896,0.212906924,0.293902267,8.04E-05,56526,198074,76615.3
24/11/21 02:59,317472,0.206650896,0.272995751,8.04E-05,58280,198093,76804.6
24/11/21 03:59,318439,0.196475298,0.278987252,7.15E-05,58459,198111,76835.0
24/11/21 04:59,322873,0.187981076,0.263307365,7.15E-05,57097,198129,79828.2
24/11/21 05:59,339086,0.186206897,0.246798867,0.000205433,60879,198147,84230.3
24/11/21 06:59,367194,0.181239196,0.267450425,0.004019343,76580,198165,89976.5
24/11/21 07:59,384162,0.173634792,0.285169972,0.031761744,87440,198184,105831.2
24/11/21 08:59,389606,0.164370849,0.309709632,0.10108202,86012,198202,118960.0
24/11/21 09:59,390594,0.157792739,0.369560906,0.169125037,81314,198220,116598.7
24/11/21 10:59,391411,0.156498953,0.380970255,0.214757983,76024,198238,115349.9
24/11/21 11:59,389259,0.158131198,0.400793201,0.227217947,72494,198257,113329.6
24/11/21 12:59,386421,0.162678555,0.399008498,0.201440558,71228,198275,110404.4
24/11/21 13:59,382467,0.170288418,0.397223796,0.145080432,71576,198293,109276.3
24/11/21 14:59,381664,0.180955328,0.408951842,0.072857298,75524,198311,113590.5
24/11/21 15:59,386219,0.187860977,0.371983003,0.025250408,83517,198330,117423.9
24/11/21 16:59,398065,0.196611773,0.344192635,0.005430579,95037,198348,122655.1
24/11/21 17:59,400100,0.203724866,0.35802408,0.000339412,96041,198366,130113.8
24/11/21 18:59,392922,0.208801747,0.390722379,0.000214365,88937,198384,107635.1
24/11/21 19:59,380228,0.212131744,0.429284703,0.000214365,78814,198403,96947.5
24/11/21 20:59,363712,0.212754072,0.42546034,9.81E-05,67959,198421,90916.6
24/11/21 21:59,348524,0.20928214,0.398434844,7.15E-05,59246,198439,86589.8
24/11/21 22:59,338010,0.20718042,0.378803116,9.81E-05,58199,198458,83874.5
24/11/21 23:59,330301,0.207666273,0.376890935,0.000107183,58887,198476,80073.0
25/11/21 00:59,328901,0.206454371,0.389065156,0.000125046,61700,198494,81390.0
25/11/21 01:59,326123,0.201765081,0.389320114,0.000133978,62699,198513,81840.7
25/11/21 02:59,323579,0.200045492,0.349865439,0.00014291,63612,198531,80751.4
25/11/21 03:59,324132,0.196639069,0.327939094,0.000133978,64365,198549,80719.2
25/11/21 04:59,328229,0.197588937,0.362677054,0.000133978,61967,198568,81044.2
25/11/21 05:59,343677,0.202048949,0.398052408,0.000384071,64591,198586,86998.0
25/11/21 06:59,371259,0.206700027,0.433746459,0.00481428,79097,198604,91028.3
25/11/21 07:59,388006,0.20569011,0.539107649,0.02440188,86161,198623,103015.0
25/11/21 08:59,394958,0.203894096,0.640899434,0.069105911,85850,198641,98616.2
25/11/21 09:59,396952,0.201164589,0.725927762,0.116364457,82669,198660,105292.3
25/11/21 10:59,397095,0.199690656,0.725481587,0.143383376,80849,198678,98290.8
25/11/21 11:59,396598,0.205761077,0.751423513,0.150859355,79276,198696,97564.1
25/11/21 12:59,394186,0.216897462,0.756203966,0.137211451,76588,198715,95409.9
25/11/21 13:59,390976,0.221231917,0.767294618,0.09946535,75753,198733,94667.3
25/11/21 14:59,390405,0.226854699,0.75371813,0.056967494,78378,198752,94067.8
25/11/21 15:59,394036,0.234360841,0.76697592,0.023928491,81252,198770,95279.0
25/11/21 16:59,402280,0.245682832,0.72516289,0.003974684,89648,198789,111127.1
25/11/21 17:59,404854,0.254957693,0.72516289,0.000669891,90990,198807,102357.3
25/11/21 18:59,399466,0.254761169,0.67812323,0.000652027,87244,198825,97944.3
25/11/21 19:59,377322,0.24364662,0.65351983,0.000509117,77014,198844,92898.7
25/11/21 20:59,369338,0.246343372,0.569128895,0.000276889,72960,198862,94580.8
25/11/21 21:59,355014,0.243439178,0.550771955,0.000267956,65986,198881,85862.1
25/11/21 22:59,344006,0.239295787,0.53394476,0.000259025,64039,198899,82474.7
25/11/21 23:59,334032,0.23326358,0.478300283,0.000267956,64578,198918,79704.1
26/11/21 00:59,328320,0.227897371,0.369114731,0.000276889,65258,198936,79304.3
26/11/21 01:59,325858,0.220729688,0.335141643,0.000276889,66829,198955,78969.1
26/11/21 02:59,325309,0.221362934,0.325899434,0.000276889,68194,198973,78002.4
26/11/21 03:59,326869,0.22441998,0.331890935,0.000267956,68792,198992,77816.7
26/11/21 04:59,331496,0.222263671,0.384922096,0.000267956,67967,199010,77399.9
26/11/21 05:59,346456,0.223852243,0.429348442,0.000437662,68119,199029,81766.3
26/11/21 06:59,374145,0.227509781,0.533307365,0.004349822,81808,199047,95117.6
26/11/21 07:59,392717,0.238962788,0.627641643,0.024089265,91062,199066,103281.3
26/11/21 08:59,400110,0.252413793,0.700878187,0.074348921,88102,199084,107570.9
26/11/21 09:59,404028,0.262332818,0.736763456,0.138801325,83661,199103,105339.1
26/11/21 10:59,404289,0.281461196,0.757606233,0.176431311,77157,199121,105822.4
26/11/21 11:59,403255,0.298651624,0.756713881,0.183014102,73857,199140,100237.4
26/11/21 12:59,400791,0.309455008,0.77220255,0.178110503,71330,199159,100437.5
26/11/21 13:59,399174,0.32679829,0.769716714,0.147009716,71156,199177,96757.7
26/11/21 14:59,397755,0.344512783,0.74963881,0.097687907,71902,199196,95815.7
26/11/21 15:59,398745,0.355654626,0.722868272,0.047240682,74950,199214,95563.9
26/11/21 16:59,402122,0.368559731,0.691189802,0.010896887,78493,199233,97949.5
26/11/21 17:59,404436,0.378260395,0.567917847,0.000777073,81322,199252,112307.5
26/11/21 18:59,398588,0.375459922,0.588633144,0.000241161,77587,199270,100400.0
26/11/21 19:59,387388,0.371043581,0.573590651,0.000241161,74099,199289,96233.5
26/11/21 20:59,375685,0.364749341,0.499143059,0.000205433,71346,199307,96206.1
26/11/21 21:59,361717,0.34889091,0.487032578,0.000160774,67349,199326,92629.2
26/11/21 22:59,346633,0.337192249,0.402386685,0.00014291,64114,199345,87533.6
26/11/21 23:59,329334,0.318882722,0.328831445,0.000107183,62467,199363,81216.8
27/11/21 00:59,320106,0.308428715,0.300594901,0.000133978,62273,199382,85373.0
27/11/21 01:59,316160,0.302445637,0.302953258,0.000223296,63354,199401,78064.2
27/11/21 02:59,310677,0.28232372,0.313151558,0.000267956,63539,199419,75960.1
27/11/21 03:59,314239,0.300485852,0.29651558,0.000267956,64065,199438,75511.9
27/11/21 04:59,317021,0.300393049,0.333739377,0.000276889,64469,199457,76142.9
27/11/21 05:59,322012,0.300911655,0.34259915,0.000526981,63968,199475,77516.7
27/11/21 06:59,331905,0.300818852,0.369497167,0.00409973,64653,199494,80468.6
27/11/21 07:59,343740,0.299907197,0.368541077,0.02592923,66708,199513,86303.9
27/11/21 08:59,355759,0.295725594,0.388937678,0.094356319,66016,199531,89981.3
27/11/21 09:59,364862,0.28912019,0.377592068,0.162979907,66787,199550,92820.1
27/11/21 10:59,368852,0.285719225,0.373194051,0.198037514,67078,199569,93277.5
27/11/21 11:59,371787,0.286166864,0.342535411,0.206156588,68311,199587,96011.9
27/11/21 12:59,367597,0.285004094,0.290332861,0.182889055,68226,199606,93486.2
27/11/21 13:59,361613,0.282034391,0.272677054,0.13334395,68026,199625,92250.6
27/11/21 14:59,356968,0.268747157,0.269681303,0.084513393,69158,199644,91401.4
27/11/21 15:59,357280,0.255962151,0.273824363,0.040202366,74544,199662,92201.3
27/11/21 16:59,364353,0.249793467,0.301805949,0.008092278,82942,199681,94316.2
27/11/21 17:59,369928,0.246763715,0.427818697,0.000625232,86680,199700,101461.3
27/11/21 18:59,365627,0.245480848,0.493215297,0.000321548,82006,199719,97500.5
27/11/21 19:59,353507,0.244241653,0.510042493,0.000303683,73085,199737,89954.3
27/11/21 20:59,344647,0.246266946,0.490028329,0.000294752,69257,199756,84482.7
27/11/21 21:59,333842,0.243783095,0.440311614,0.00028582,65524,199775,83460.5
27/11/21 22:59,322452,0.242462014,0.39786119,0.000196502,62761,199794,80623.1
27/11/21 23:59,312687,0.242254572,0.382882436,0.000151843,61388,199813,77180.9
28/11/21 00:59,310898,0.238815394,0.381607649,0.000160774,64655,199831,76659.9
28/11/21 01:59,310396,0.236216904,0.389320114,0.000160774,66157,199850,76865.9
28/11/21 02:59,309968,0.227340552,0.397223796,0.000151843,68496,199869,76358.1
28/11/21 03:59,310535,0.223006096,0.375233711,0.000151843,69601,199888,75851.2
28/11/21 04:59,309862,0.221695933,0.338647309,0.000151843,69302,199907,75209.2
28/11/21 05:59,311891,0.222236375,0.396586402,0.000446594,68078,199925,75564.1
28/11/21 06:59,316008,0.222416523,0.431961756,0.004635643,68769,199944,77206.9
28/11/21 07:59,322176,0.22508052,0.492322946,0.024562654,67646,199963,79039.3
28/11/21 08:59,330113,0.22348103,0.483654391,0.088425554,64281,199982,81107.8
28/11/21 09:59,339488,0.219883541,0.49194051,0.162310017,63461,200001,84870.9
28/11/21 10:59,346879,0.221685015,0.551664306,0.206210179,63421,200020,87047.3
28/11/21 11:59,351847,0.227684469,0.576905099,0.206460271,65943,200039,89048.1
28/11/21 12:59,349222,0.236124102,0.600743626,0.178396323,64849,200057,88418.5
28/11/21 13:59,343975,0.236986626,0.54203966,0.135648373,64407,200076,85809.3
28/11/21 14:59,344604,0.239202985,0.509532578,0.091051526,67311,200095,85972.6
28/11/21 15:59,347676,0.237614412,0.457011331,0.04617779,72189,200114,87477.8
28/11/21 16:59,356357,0.244460012,0.485949009,0.012049098,78652,200133,91027.0
28/11/21 17:59,364088,0.248559731,0.447769121,0.001357645,84894,200152,96463.8
28/11/21 18:59,363991,0.260405787,0.401366856,0.000294752,84070,200171,96798.4
28/11/21 19:59,355246,0.267890092,0.394228045,0.000276889,76208,200190,92890.6
28/11/21 20:59,345425,0.268053863,0.348271955,0.000259025,70145,200209,85894.6
28/11/21 21:59,334664,0.267431535,0.38555949,0.000259025,64180,200228,82531.2
28/11/21 22:59,327628,0.270646893,0.393144476,0.000267956,63576,200247,81133.2
28/11/21 23:59,322994,0.271509417,0.392188386,0.000259025,65862,200266,76747.1
29/11/21 00:59,326328,0.273474662,0.413349858,0.000214365,69797,200285,78422.6
29/11/21 01:59,325340,0.269828042,0.343236544,0.000133978,71387,200303,78316.9
29/11/21 02:59,324329,0.267628059,0.330807365,0.000133978,71422,200322,76821.5
29/11/21 03:59,323262,0.267164043,0.347634561,0.00014291,69019,200341,74922.0
29/11/21 04:59,329369,0.26591393,0.389830028,0.00014291,66197,200360,76941.0
29/11/21 05:59,348190,0.266607224,0.45006374,0.000267956,67879,200379,82671.1
29/11/21 06:59,377759,0.263228096,0.490028329,0.003635273,81888,200398,94830.9
29/11/21 07:59,398278,0.253936858,0.513611898,0.020909518,90885,200417,102729.7
29/11/21 08:59,406386,0.24646347,0.550070822,0.075117062,91455,200436,117473.0
29/11/21 09:59,407726,0.241020835,0.468866856,0.142445529,87472,200455,114728.0
29/11/21 10:59,408145,0.239808935,0.382245043,0.1820048,84809,200474,108934.5
29/11/21 11:59,407626,0.245841143,0.334631728,0.195867068,82764,200493,109136.8
29/11/21 12:59,404636,0.255563643,0.266430595,0.183040898,81084,200513,110703.0
29/11/21 13:59,401210,0.259728869,0.238002833,0.144526656,81438,200532,119621.3
29/11/21 14:59,401075,0.267824584,0.201671388,0.094177681,84119,200551,122050.1
29/11/21 15:59,404823,0.272290055,0.160686968,0.041131281,89782,200570,124966.6
29/11/21 16:59,413260,0.269899008,0.155205383,0.009181967,99636,200589,129143.8
29/11/21 17:59,415674,0.270537713,0.158583569,0.00042873,103017,200608,143799.5
29/11/21 18:59,409086,0.267164043,0.184461756,0.000214365,96745,200627,138703.8
29/11/21 19:59,396630,0.268758075,0.29453966,0.000169706,85893,200646,122997.5
29/11/21 20:59,379552,0.277050314,0.441650142,0.000151843,75334,200665,110040.6
29/11/21 21:59,367452,0.298930034,0.581366856,0.000151843,68260,200684,92612.0
29/11/21 22:59,353538,0.309313075,0.691062323,0.00014291,63642,200703,87293.3
29/11/21 23:59,340388,0.325073242,0.71802408,0.00014291,60655,200722,79509.5
30/11/21 00:59,340234,0.344469111,0.737464589,0.000151843,62034,200741,76336.1
30/11/21 01:59,340470,0.368248567,0.773732295,0.000151843,63223,200761,75702.9
30/11/21 02:59,342047,0.389789828,0.778066573,0.00014291,64761,200780,75334.9
30/11/21 03:59,348120,0.408934583,0.803243626,0.00014291,66769,200799,76856.2
30/11/21 04:59,354596,0.422593031,0.812868272,0.00014291,65155,200818,78272.1
30/11/21 05:59,373526,0.453944136,0.791834278,0.000312615,66767,200837,82854.8
30/11/21 06:59,395409,0.463071604,0.783038244,0.005019713,75090,200856,87924.4
30/11/21 07:59,413263,0.463344555,0.783866856,0.036075839,82475,200875,105156.0
30/11/21 08:59,418059,0.444767537,0.771373938,0.100796199,80724,200895,104645.6
30/11/21 09:59,423231,0.448698026,0.772266289,0.170857821,77594,200914,105807.8
30/11/21 10:59,424739,0.449369484,0.771182719,0.209345267,74337,200933,107528.9
30/11/21 11:59,426043,0.447851879,0.750913598,0.217776956,73653,200952,105325.8
30/11/21 12:59,420919,0.443200801,0.748555241,0.202869658,70514,200971,104831.4
30/11/21 13:59,413481,0.431332908,0.747790368,0.161541876,67826,200991,103357.3
30/11/21 14:59,409801,0.411123647,0.725927762,0.110138941,70552,201010,107828.2
30/11/21 15:59,413695,0.402864161,0.68111898,0.054788116,80297,201029,110761.7
30/11/21 16:59,419370,0.386700027,0.628852691,0.012906558,90546,201048,113190.3
30/11/21 17:59,419180,0.377081249,0.512974504,0.00118794,93686,201067,112222.7
30/11/21 18:59,412003,0.35767992,0.398179886,0.000401934,93178,201087,106863.9
30/11/21 19:59,397229,0.344207078,0.314043909,0.000348343,85354,201106,103525.9
30/11/21 20:59,381896,0.335740151,0.287145893,0.00033048,78019,201125,97227.7
30/11/21 21:59,367244,0.334233464,0.299383853,0.000303683,71675,201144,88761.0
30/11/21 22:59,349961,0.327862796,0.361657224,0.000294752,65691,201164,81962.9
30/11/21 23:59,336803,0.331634975,0.47970255,0.000196502,65494,201183,77154.6
01/12/21 00:59,329806,0.348377764,0.600679886,0.000151843,62049,201202,75944.9
01/12/21 01:59,331082,0.364476389,0.682584986,0.00014291,63196,201221,74080.8
01/12/21 02:59,332219,0.382856883,0.728349858,0.00014291,63784,201241,73613.0
01/12/21 03:59,335583,0.402361933,0.732747875,0.000160774,64102,201260,74070.3
01/12/21 04:59,347105,0.422052589,0.763406516,0.000160774,64752,201279,76032.0
01/12/21 05:59,365326,0.451094532,0.793682719,0.000464458,64889,201299,80670.0
01/12/21 06:59,390964,0.473176235,0.776664306,0.00752957,73850,201318,88435.4
01/12/21 07:59,403065,0.486829224,0.760601983,0.039675385,77553,201337,94838.8
01/12/21 08:59,409620,0.492359203,0.727584986,0.106396485,76025,201357,108985.0
01/12/21 09:59,411943,0.494422709,0.713434844,0.177467408,72915,201376,109851.5
01/12/21 10:59,413724,0.499696115,0.69546034,0.214105955,72090,201395,103703.2
01/12/21 11:59,412503,0.502387408,0.698392351,0.212310649,71044,201415,107703.1
01/12/21 12:59,409286,0.510788827,0.648994334,0.180316676,69230,201434,107187.8
01/12/21 13:59,408343,0.514266218,0.644978753,0.13362977,69822,201453,102470.0
01/12/21 14:59,408205,0.509222091,0.660913598,0.078153899,74800,201473,105356.8
01/12/21 15:59,412881,0.50497498,0.672004249,0.030672057,81101,201492,105731.4
01/12/21 16:59,415947,0.503244473,0.628725212,0.006823952,85554,201511,108605.2
01/12/21 17:59,415068,0.493887726,0.592330028,0.000946778,88458,201531,122511.2
01/12/21 18:59,410655,0.489875352,0.605587819,0.000589504,86341,201550,112492.8
01/12/21 19:59,398306,0.484580111,0.609157224,0.000339412,78419,201570,103442.7
01/12/21 20:59,383931,0.475567282,0.617124646,0.000294752,70165,201589,93653.1
01/12/21 21:59,365975,0.456968429,0.652308782,0.00028582,64316,201608,96296.5
01/12/21 22:59,354019,0.461057229,0.64842068,0.00028582,61083,201628,96193.0
01/12/21 23:59,342775,0.455014103,0.658873938,0.000276889,60602,201647,79724.4
02/12/21 00:59,336754,0.44739878,0.686983003,0.000151843,61674,201667,76526.3
02/12/21 01:59,334330,0.44193431,0.640262039,0.000160774,62913,201686,75634.3
02/12/21 02:59,332983,0.434379038,0.63713881,0.000151843,63984,201706,74756.2
02/12/21 03:59,334333,0.424241653,0.579454674,0.00014291,63478,201725,75179.2
02/12/21 04:59,340107,0.411904285,0.551728045,0.000151843,62659,201744,76657.7
02/12/21 05:59,360336,0.405162406,0.545545326,0.000482321,66498,201764,81521.2
02/12/21 06:59,386849,0.391291056,0.60233711,0.006368426,78690,201783,97320.5
02/12/21 07:59,404619,0.377266855,0.548987252,0.030636329,87077,201803,101041.1
02/12/21 08:59,410340,0.360633245,0.603101983,0.094115158,85549,201822,105309.9
02/12/21 09:59,410517,0.344518242,0.587613315,0.168785626,81074,201842,104623.6
02/12/21 10:59,412892,0.345479028,0.549752125,0.210417092,80433,201861,102770.8
02/12/21 11:59,412942,0.345943044,0.51144476,0.216687267,79405,201881,106264.0
02/12/21 12:59,411417,0.333665726,0.495701133,0.204673896,80083,201900,105157.2
02/12/21 13:59,409061,0.323795833,0.515587819,0.163015636,81829,201920,105751.1
02/12/21 14:59,407088,0.311261942,0.513930595,0.104851272,84676,201939,108832.5
02/12/21 15:59,411844,0.300797015,0.587422096,0.049152103,92470,201959,118509.4
02/12/21 16:59,419141,0.296342462,0.537896601,0.012406373,101561,201978,124710.9
02/12/21 17:59,422007,0.294295333,0.488116148,0.000794937,104017,201998,130850.8
02/12/21 18:59,417214,0.29259758,0.502330028,0.000169706,100982,202018,121849.9
02/12/21 19:59,404191,0.295512692,0.536303116,0.000151843,91970,202037,103506.0
02/12/21 20:59,385740,0.298804477,0.466635977,0.000151843,83450,202057,97507.6
02/12/21 21:59,365232,0.29751615,0.468739377,0.00014291,74399,202076,91882.3
02/12/21 22:59,351583,0.302030753,0.51029745,0.00014291,69448,202096,88647.0
02/12/21 23:59,340516,0.301774179,0.460580737,0.000133978,68072,202115,82298.0
